filepath,speaker_id,class_label
C:\STREAMSENSE\data\raw\stop\97101ef3_nohash_0.wav,1402,8
C:\STREAMSENSE\data\raw\yes\c2aeb59d_nohash_0.wav,1829,0
C:\STREAMSENSE\data\raw\up\c2aeb59d_nohash_0.wav,1829,2
C:\STREAMSENSE\data\raw\left\c2aeb59d_nohash_0.wav,1829,4
C:\STREAMSENSE\data\raw\right\c2aeb59d_nohash_0.wav,1829,5
C:\STREAMSENSE\data\raw\on\c2aeb59d_nohash_0.wav,1829,6
C:\STREAMSENSE\data\raw\off\c2aeb59d_nohash_0.wav,1829,7
C:\STREAMSENSE\data\raw\off\c2aeb59d_nohash_1.wav,1829,7
C:\STREAMSENSE\data\raw\stop\c2aeb59d_nohash_0.wav,1829,8
C:\STREAMSENSE\data\raw\go\c2aeb59d_nohash_0.wav,1829,9
C:\STREAMSENSE\data\raw\no\105e72bb_nohash_0.wav,137,1
C:\STREAMSENSE\data\raw\no\105e72bb_nohash_1.wav,137,1
C:\STREAMSENSE\data\raw\down\105e72bb_nohash_0.wav,137,3
C:\STREAMSENSE\data\raw\down\105e72bb_nohash_1.wav,137,3
C:\STREAMSENSE\data\raw\left\105e72bb_nohash_0.wav,137,4
C:\STREAMSENSE\data\raw\left\105e72bb_nohash_1.wav,137,4
C:\STREAMSENSE\data\raw\off\105e72bb_nohash_0.wav,137,7
C:\STREAMSENSE\data\raw\stop\105e72bb_nohash_0.wav,137,8
C:\STREAMSENSE\data\raw\stop\105e72bb_nohash_1.wav,137,8
C:\STREAMSENSE\data\raw\go\105e72bb_nohash_0.wav,137,9
C:\STREAMSENSE\data\raw\yes\745a8e32_nohash_0.wav,1098,0
C:\STREAMSENSE\data\raw\yes\745a8e32_nohash_1.wav,1098,0
C:\STREAMSENSE\data\raw\no\745a8e32_nohash_0.wav,1098,1
C:\STREAMSENSE\data\raw\up\745a8e32_nohash_0.wav,1098,2
C:\STREAMSENSE\data\raw\up\745a8e32_nohash_1.wav,1098,2
C:\STREAMSENSE\data\raw\up\745a8e32_nohash_2.wav,1098,2
C:\STREAMSENSE\data\raw\down\745a8e32_nohash_0.wav,1098,3
C:\STREAMSENSE\data\raw\left\745a8e32_nohash_0.wav,1098,4
C:\STREAMSENSE\data\raw\left\745a8e32_nohash_1.wav,1098,4
C:\STREAMSENSE\data\raw\left\745a8e32_nohash_2.wav,1098,4
C:\STREAMSENSE\data\raw\right\745a8e32_nohash_0.wav,1098,5
C:\STREAMSENSE\data\raw\on\745a8e32_nohash_0.wav,1098,6
C:\STREAMSENSE\data\raw\off\745a8e32_nohash_0.wav,1098,7
C:\STREAMSENSE\data\raw\off\745a8e32_nohash_1.wav,1098,7
C:\STREAMSENSE\data\raw\yes\c22d3f18_nohash_0.wav,1822,0
C:\STREAMSENSE\data\raw\yes\c22d3f18_nohash_1.wav,1822,0
C:\STREAMSENSE\data\raw\yes\c22d3f18_nohash_2.wav,1822,0
C:\STREAMSENSE\data\raw\yes\c22d3f18_nohash_3.wav,1822,0
C:\STREAMSENSE\data\raw\yes\c22d3f18_nohash_4.wav,1822,0
C:\STREAMSENSE\data\raw\no\c22d3f18_nohash_0.wav,1822,1
C:\STREAMSENSE\data\raw\no\c22d3f18_nohash_1.wav,1822,1
C:\STREAMSENSE\data\raw\no\c22d3f18_nohash_2.wav,1822,1
C:\STREAMSENSE\data\raw\no\c22d3f18_nohash_3.wav,1822,1
C:\STREAMSENSE\data\raw\no\c22d3f18_nohash_4.wav,1822,1
C:\STREAMSENSE\data\raw\up\c22d3f18_nohash_0.wav,1822,2
C:\STREAMSENSE\data\raw\up\c22d3f18_nohash_1.wav,1822,2
C:\STREAMSENSE\data\raw\up\c22d3f18_nohash_2.wav,1822,2
C:\STREAMSENSE\data\raw\up\c22d3f18_nohash_3.wav,1822,2
C:\STREAMSENSE\data\raw\up\c22d3f18_nohash_4.wav,1822,2
C:\STREAMSENSE\data\raw\down\c22d3f18_nohash_0.wav,1822,3
C:\STREAMSENSE\data\raw\down\c22d3f18_nohash_1.wav,1822,3
C:\STREAMSENSE\data\raw\down\c22d3f18_nohash_2.wav,1822,3
C:\STREAMSENSE\data\raw\down\c22d3f18_nohash_3.wav,1822,3
C:\STREAMSENSE\data\raw\down\c22d3f18_nohash_4.wav,1822,3
C:\STREAMSENSE\data\raw\left\c22d3f18_nohash_0.wav,1822,4
C:\STREAMSENSE\data\raw\left\c22d3f18_nohash_1.wav,1822,4
C:\STREAMSENSE\data\raw\left\c22d3f18_nohash_2.wav,1822,4
C:\STREAMSENSE\data\raw\left\c22d3f18_nohash_3.wav,1822,4
C:\STREAMSENSE\data\raw\left\c22d3f18_nohash_4.wav,1822,4
C:\STREAMSENSE\data\raw\right\c22d3f18_nohash_0.wav,1822,5
C:\STREAMSENSE\data\raw\right\c22d3f18_nohash_1.wav,1822,5
C:\STREAMSENSE\data\raw\right\c22d3f18_nohash_2.wav,1822,5
C:\STREAMSENSE\data\raw\right\c22d3f18_nohash_3.wav,1822,5
C:\STREAMSENSE\data\raw\right\c22d3f18_nohash_4.wav,1822,5
C:\STREAMSENSE\data\raw\on\c22d3f18_nohash_0.wav,1822,6
C:\STREAMSENSE\data\raw\on\c22d3f18_nohash_1.wav,1822,6
C:\STREAMSENSE\data\raw\on\c22d3f18_nohash_2.wav,1822,6
C:\STREAMSENSE\data\raw\on\c22d3f18_nohash_3.wav,1822,6
C:\STREAMSENSE\data\raw\on\c22d3f18_nohash_4.wav,1822,6
C:\STREAMSENSE\data\raw\off\c22d3f18_nohash_0.wav,1822,7
C:\STREAMSENSE\data\raw\off\c22d3f18_nohash_1.wav,1822,7
C:\STREAMSENSE\data\raw\off\c22d3f18_nohash_2.wav,1822,7
C:\STREAMSENSE\data\raw\off\c22d3f18_nohash_3.wav,1822,7
C:\STREAMSENSE\data\raw\off\c22d3f18_nohash_4.wav,1822,7
C:\STREAMSENSE\data\raw\stop\c22d3f18_nohash_0.wav,1822,8
C:\STREAMSENSE\data\raw\stop\c22d3f18_nohash_1.wav,1822,8
C:\STREAMSENSE\data\raw\stop\c22d3f18_nohash_2.wav,1822,8
C:\STREAMSENSE\data\raw\stop\c22d3f18_nohash_3.wav,1822,8
C:\STREAMSENSE\data\raw\stop\c22d3f18_nohash_4.wav,1822,8
C:\STREAMSENSE\data\raw\go\c22d3f18_nohash_0.wav,1822,9
C:\STREAMSENSE\data\raw\go\c22d3f18_nohash_1.wav,1822,9
C:\STREAMSENSE\data\raw\go\c22d3f18_nohash_2.wav,1822,9
C:\STREAMSENSE\data\raw\go\c22d3f18_nohash_3.wav,1822,9
C:\STREAMSENSE\data\raw\go\c22d3f18_nohash_4.wav,1822,9
C:\STREAMSENSE\data\raw\up\5f8e50a0_nohash_0.wav,879,2
C:\STREAMSENSE\data\raw\up\5f8e50a0_nohash_1.wav,879,2
C:\STREAMSENSE\data\raw\down\5f8e50a0_nohash_0.wav,879,3
C:\STREAMSENSE\data\raw\left\5f8e50a0_nohash_0.wav,879,4
C:\STREAMSENSE\data\raw\left\5f8e50a0_nohash_1.wav,879,4
C:\STREAMSENSE\data\raw\on\5f8e50a0_nohash_0.wav,879,6
C:\STREAMSENSE\data\raw\off\5f8e50a0_nohash_0.wav,879,7
C:\STREAMSENSE\data\raw\stop\5f8e50a0_nohash_0.wav,879,8
C:\STREAMSENSE\data\raw\go\5f8e50a0_nohash_0.wav,879,9
C:\STREAMSENSE\data\raw\go\5f8e50a0_nohash_1.wav,879,9
C:\STREAMSENSE\data\raw\yes\73af0c50_nohash_0.wav,1090,0
C:\STREAMSENSE\data\raw\no\73af0c50_nohash_0.wav,1090,1
C:\STREAMSENSE\data\raw\down\73af0c50_nohash_0.wav,1090,3
C:\STREAMSENSE\data\raw\left\73af0c50_nohash_0.wav,1090,4
C:\STREAMSENSE\data\raw\right\73af0c50_nohash_0.wav,1090,5
C:\STREAMSENSE\data\raw\right\73af0c50_nohash_1.wav,1090,5
C:\STREAMSENSE\data\raw\right\73af0c50_nohash_2.wav,1090,5
C:\STREAMSENSE\data\raw\right\73af0c50_nohash_3.wav,1090,5
C:\STREAMSENSE\data\raw\off\73af0c50_nohash_0.wav,1090,7
C:\STREAMSENSE\data\raw\yes\d1214f15_nohash_0.wav,1967,0
C:\STREAMSENSE\data\raw\no\d1214f15_nohash_0.wav,1967,1
C:\STREAMSENSE\data\raw\down\d1214f15_nohash_0.wav,1967,3
C:\STREAMSENSE\data\raw\right\d1214f15_nohash_0.wav,1967,5
C:\STREAMSENSE\data\raw\on\d1214f15_nohash_0.wav,1967,6
C:\STREAMSENSE\data\raw\on\d1214f15_nohash_1.wav,1967,6
C:\STREAMSENSE\data\raw\stop\d1214f15_nohash_0.wav,1967,8
C:\STREAMSENSE\data\raw\yes\26b28ea7_nohash_0.wav,373,0
C:\STREAMSENSE\data\raw\yes\26b28ea7_nohash_1.wav,373,0
C:\STREAMSENSE\data\raw\no\26b28ea7_nohash_0.wav,373,1
C:\STREAMSENSE\data\raw\down\26b28ea7_nohash_0.wav,373,3
C:\STREAMSENSE\data\raw\down\26b28ea7_nohash_1.wav,373,3
C:\STREAMSENSE\data\raw\left\26b28ea7_nohash_0.wav,373,4
C:\STREAMSENSE\data\raw\right\26b28ea7_nohash_0.wav,373,5
C:\STREAMSENSE\data\raw\right\26b28ea7_nohash_1.wav,373,5
C:\STREAMSENSE\data\raw\right\26b28ea7_nohash_2.wav,373,5
C:\STREAMSENSE\data\raw\off\26b28ea7_nohash_0.wav,373,7
C:\STREAMSENSE\data\raw\stop\26b28ea7_nohash_0.wav,373,8
C:\STREAMSENSE\data\raw\go\26b28ea7_nohash_0.wav,373,9
C:\STREAMSENSE\data\raw\go\26b28ea7_nohash_1.wav,373,9
C:\STREAMSENSE\data\raw\go\26b28ea7_nohash_2.wav,373,9
C:\STREAMSENSE\data\raw\no\d874a786_nohash_0.wav,2019,1
C:\STREAMSENSE\data\raw\up\d874a786_nohash_0.wav,2019,2
C:\STREAMSENSE\data\raw\left\d874a786_nohash_0.wav,2019,4
C:\STREAMSENSE\data\raw\on\d874a786_nohash_0.wav,2019,6
C:\STREAMSENSE\data\raw\on\d874a786_nohash_1.wav,2019,6
C:\STREAMSENSE\data\raw\off\d874a786_nohash_0.wav,2019,7
C:\STREAMSENSE\data\raw\stop\d874a786_nohash_0.wav,2019,8
C:\STREAMSENSE\data\raw\go\d874a786_nohash_0.wav,2019,9
C:\STREAMSENSE\data\raw\yes\dc2222d7_nohash_0.wav,2069,0
C:\STREAMSENSE\data\raw\yes\dc2222d7_nohash_1.wav,2069,0
C:\STREAMSENSE\data\raw\yes\dc2222d7_nohash_2.wav,2069,0
C:\STREAMSENSE\data\raw\up\dc2222d7_nohash_0.wav,2069,2
C:\STREAMSENSE\data\raw\down\dc2222d7_nohash_0.wav,2069,3
C:\STREAMSENSE\data\raw\down\dc2222d7_nohash_1.wav,2069,3
C:\STREAMSENSE\data\raw\left\dc2222d7_nohash_0.wav,2069,4
C:\STREAMSENSE\data\raw\left\dc2222d7_nohash_1.wav,2069,4
C:\STREAMSENSE\data\raw\on\dc2222d7_nohash_0.wav,2069,6
C:\STREAMSENSE\data\raw\yes\cc3b5b62_nohash_0.wav,1919,0
C:\STREAMSENSE\data\raw\yes\cc3b5b62_nohash_1.wav,1919,0
C:\STREAMSENSE\data\raw\yes\cc3b5b62_nohash_2.wav,1919,0
C:\STREAMSENSE\data\raw\yes\cc3b5b62_nohash_3.wav,1919,0
C:\STREAMSENSE\data\raw\no\cc3b5b62_nohash_0.wav,1919,1
C:\STREAMSENSE\data\raw\no\cc3b5b62_nohash_1.wav,1919,1
C:\STREAMSENSE\data\raw\no\cc3b5b62_nohash_2.wav,1919,1
C:\STREAMSENSE\data\raw\no\cc3b5b62_nohash_3.wav,1919,1
C:\STREAMSENSE\data\raw\no\cc3b5b62_nohash_4.wav,1919,1
C:\STREAMSENSE\data\raw\up\cc3b5b62_nohash_0.wav,1919,2
C:\STREAMSENSE\data\raw\up\cc3b5b62_nohash_1.wav,1919,2
C:\STREAMSENSE\data\raw\up\cc3b5b62_nohash_2.wav,1919,2
C:\STREAMSENSE\data\raw\up\cc3b5b62_nohash_3.wav,1919,2
C:\STREAMSENSE\data\raw\down\cc3b5b62_nohash_0.wav,1919,3
C:\STREAMSENSE\data\raw\down\cc3b5b62_nohash_1.wav,1919,3
C:\STREAMSENSE\data\raw\down\cc3b5b62_nohash_2.wav,1919,3
C:\STREAMSENSE\data\raw\down\cc3b5b62_nohash_3.wav,1919,3
C:\STREAMSENSE\data\raw\left\cc3b5b62_nohash_0.wav,1919,4
C:\STREAMSENSE\data\raw\left\cc3b5b62_nohash_1.wav,1919,4
C:\STREAMSENSE\data\raw\left\cc3b5b62_nohash_2.wav,1919,4
C:\STREAMSENSE\data\raw\left\cc3b5b62_nohash_3.wav,1919,4
C:\STREAMSENSE\data\raw\left\cc3b5b62_nohash_4.wav,1919,4
C:\STREAMSENSE\data\raw\right\cc3b5b62_nohash_0.wav,1919,5
C:\STREAMSENSE\data\raw\on\cc3b5b62_nohash_0.wav,1919,6
C:\STREAMSENSE\data\raw\on\cc3b5b62_nohash_1.wav,1919,6
C:\STREAMSENSE\data\raw\on\cc3b5b62_nohash_2.wav,1919,6
C:\STREAMSENSE\data\raw\on\cc3b5b62_nohash_3.wav,1919,6
C:\STREAMSENSE\data\raw\off\cc3b5b62_nohash_0.wav,1919,7
C:\STREAMSENSE\data\raw\off\cc3b5b62_nohash_1.wav,1919,7
C:\STREAMSENSE\data\raw\off\cc3b5b62_nohash_2.wav,1919,7
C:\STREAMSENSE\data\raw\off\cc3b5b62_nohash_3.wav,1919,7
C:\STREAMSENSE\data\raw\stop\cc3b5b62_nohash_0.wav,1919,8
C:\STREAMSENSE\data\raw\stop\cc3b5b62_nohash_1.wav,1919,8
C:\STREAMSENSE\data\raw\stop\cc3b5b62_nohash_2.wav,1919,8
C:\STREAMSENSE\data\raw\stop\cc3b5b62_nohash_3.wav,1919,8
C:\STREAMSENSE\data\raw\go\cc3b5b62_nohash_0.wav,1919,9
C:\STREAMSENSE\data\raw\go\cc3b5b62_nohash_1.wav,1919,9
C:\STREAMSENSE\data\raw\go\cc3b5b62_nohash_2.wav,1919,9
C:\STREAMSENSE\data\raw\go\cc3b5b62_nohash_3.wav,1919,9
C:\STREAMSENSE\data\raw\yes\7e7ca854_nohash_0.wav,1170,0
C:\STREAMSENSE\data\raw\yes\7e7ca854_nohash_1.wav,1170,0
C:\STREAMSENSE\data\raw\yes\7e7ca854_nohash_2.wav,1170,0
C:\STREAMSENSE\data\raw\yes\7e7ca854_nohash_3.wav,1170,0
C:\STREAMSENSE\data\raw\yes\7e7ca854_nohash_4.wav,1170,0
C:\STREAMSENSE\data\raw\no\7e7ca854_nohash_0.wav,1170,1
C:\STREAMSENSE\data\raw\no\7e7ca854_nohash_1.wav,1170,1
C:\STREAMSENSE\data\raw\no\7e7ca854_nohash_2.wav,1170,1
C:\STREAMSENSE\data\raw\no\7e7ca854_nohash_3.wav,1170,1
C:\STREAMSENSE\data\raw\up\7e7ca854_nohash_0.wav,1170,2
C:\STREAMSENSE\data\raw\up\7e7ca854_nohash_1.wav,1170,2
C:\STREAMSENSE\data\raw\up\7e7ca854_nohash_2.wav,1170,2
C:\STREAMSENSE\data\raw\up\7e7ca854_nohash_3.wav,1170,2
C:\STREAMSENSE\data\raw\up\7e7ca854_nohash_4.wav,1170,2
C:\STREAMSENSE\data\raw\down\7e7ca854_nohash_0.wav,1170,3
C:\STREAMSENSE\data\raw\down\7e7ca854_nohash_1.wav,1170,3
C:\STREAMSENSE\data\raw\down\7e7ca854_nohash_2.wav,1170,3
C:\STREAMSENSE\data\raw\down\7e7ca854_nohash_3.wav,1170,3
C:\STREAMSENSE\data\raw\down\7e7ca854_nohash_4.wav,1170,3
C:\STREAMSENSE\data\raw\left\7e7ca854_nohash_0.wav,1170,4
C:\STREAMSENSE\data\raw\left\7e7ca854_nohash_1.wav,1170,4
C:\STREAMSENSE\data\raw\left\7e7ca854_nohash_2.wav,1170,4
C:\STREAMSENSE\data\raw\left\7e7ca854_nohash_3.wav,1170,4
C:\STREAMSENSE\data\raw\left\7e7ca854_nohash_4.wav,1170,4
C:\STREAMSENSE\data\raw\right\7e7ca854_nohash_0.wav,1170,5
C:\STREAMSENSE\data\raw\right\7e7ca854_nohash_1.wav,1170,5
C:\STREAMSENSE\data\raw\right\7e7ca854_nohash_2.wav,1170,5
C:\STREAMSENSE\data\raw\right\7e7ca854_nohash_3.wav,1170,5
C:\STREAMSENSE\data\raw\right\7e7ca854_nohash_4.wav,1170,5
C:\STREAMSENSE\data\raw\on\7e7ca854_nohash_0.wav,1170,6
C:\STREAMSENSE\data\raw\on\7e7ca854_nohash_1.wav,1170,6
C:\STREAMSENSE\data\raw\on\7e7ca854_nohash_2.wav,1170,6
C:\STREAMSENSE\data\raw\on\7e7ca854_nohash_3.wav,1170,6
C:\STREAMSENSE\data\raw\off\7e7ca854_nohash_0.wav,1170,7
C:\STREAMSENSE\data\raw\off\7e7ca854_nohash_1.wav,1170,7
C:\STREAMSENSE\data\raw\off\7e7ca854_nohash_2.wav,1170,7
C:\STREAMSENSE\data\raw\off\7e7ca854_nohash_3.wav,1170,7
C:\STREAMSENSE\data\raw\off\7e7ca854_nohash_4.wav,1170,7
C:\STREAMSENSE\data\raw\stop\7e7ca854_nohash_0.wav,1170,8
C:\STREAMSENSE\data\raw\stop\7e7ca854_nohash_1.wav,1170,8
C:\STREAMSENSE\data\raw\stop\7e7ca854_nohash_2.wav,1170,8
C:\STREAMSENSE\data\raw\go\7e7ca854_nohash_0.wav,1170,9
C:\STREAMSENSE\data\raw\go\7e7ca854_nohash_1.wav,1170,9
C:\STREAMSENSE\data\raw\go\7e7ca854_nohash_2.wav,1170,9
C:\STREAMSENSE\data\raw\go\7e7ca854_nohash_3.wav,1170,9
C:\STREAMSENSE\data\raw\go\7e7ca854_nohash_4.wav,1170,9
C:\STREAMSENSE\data\raw\no\b176f8e9_nohash_0.wav,1667,1
C:\STREAMSENSE\data\raw\no\b176f8e9_nohash_1.wav,1667,1
C:\STREAMSENSE\data\raw\left\b176f8e9_nohash_0.wav,1667,4
C:\STREAMSENSE\data\raw\off\b176f8e9_nohash_0.wav,1667,7
C:\STREAMSENSE\data\raw\off\b176f8e9_nohash_1.wav,1667,7
C:\STREAMSENSE\data\raw\no\14587ff0_nohash_0.wav,170,1
C:\STREAMSENSE\data\raw\no\14587ff0_nohash_1.wav,170,1
C:\STREAMSENSE\data\raw\down\14587ff0_nohash_0.wav,170,3
C:\STREAMSENSE\data\raw\yes\7f581e94_nohash_0.wav,1175,0
C:\STREAMSENSE\data\raw\no\7f581e94_nohash_0.wav,1175,1
C:\STREAMSENSE\data\raw\down\7f581e94_nohash_0.wav,1175,3
C:\STREAMSENSE\data\raw\down\7f581e94_nohash_1.wav,1175,3
C:\STREAMSENSE\data\raw\left\7f581e94_nohash_0.wav,1175,4
C:\STREAMSENSE\data\raw\on\7f581e94_nohash_0.wav,1175,6
C:\STREAMSENSE\data\raw\on\7f581e94_nohash_1.wav,1175,6
C:\STREAMSENSE\data\raw\on\7f581e94_nohash_2.wav,1175,6
C:\STREAMSENSE\data\raw\off\7f581e94_nohash_0.wav,1175,7
C:\STREAMSENSE\data\raw\off\7f581e94_nohash_1.wav,1175,7
C:\STREAMSENSE\data\raw\off\7f581e94_nohash_2.wav,1175,7
C:\STREAMSENSE\data\raw\off\7f581e94_nohash_3.wav,1175,7
C:\STREAMSENSE\data\raw\stop\7f581e94_nohash_0.wav,1175,8
C:\STREAMSENSE\data\raw\go\7f581e94_nohash_0.wav,1175,9
C:\STREAMSENSE\data\raw\no\c71e3acc_nohash_0.wav,1870,1
C:\STREAMSENSE\data\raw\up\c71e3acc_nohash_0.wav,1870,2
C:\STREAMSENSE\data\raw\left\c71e3acc_nohash_0.wav,1870,4
C:\STREAMSENSE\data\raw\on\c71e3acc_nohash_0.wav,1870,6
C:\STREAMSENSE\data\raw\stop\c71e3acc_nohash_0.wav,1870,8
C:\STREAMSENSE\data\raw\yes\2cf28b70_nohash_0.wav,422,0
C:\STREAMSENSE\data\raw\down\2cf28b70_nohash_0.wav,422,3
C:\STREAMSENSE\data\raw\left\2cf28b70_nohash_0.wav,422,4
C:\STREAMSENSE\data\raw\right\2cf28b70_nohash_0.wav,422,5
C:\STREAMSENSE\data\raw\right\2cf28b70_nohash_1.wav,422,5
C:\STREAMSENSE\data\raw\on\2cf28b70_nohash_0.wav,422,6
C:\STREAMSENSE\data\raw\off\2cf28b70_nohash_0.wav,422,7
C:\STREAMSENSE\data\raw\stop\2cf28b70_nohash_0.wav,422,8
C:\STREAMSENSE\data\raw\go\2cf28b70_nohash_0.wav,422,9
C:\STREAMSENSE\data\raw\go\2cf28b70_nohash_1.wav,422,9
C:\STREAMSENSE\data\raw\yes\1942abd7_nohash_0.wav,225,0
C:\STREAMSENSE\data\raw\no\1942abd7_nohash_0.wav,225,1
C:\STREAMSENSE\data\raw\down\1942abd7_nohash_0.wav,225,3
C:\STREAMSENSE\data\raw\left\1942abd7_nohash_0.wav,225,4
C:\STREAMSENSE\data\raw\right\1942abd7_nohash_0.wav,225,5
C:\STREAMSENSE\data\raw\right\1942abd7_nohash_1.wav,225,5
C:\STREAMSENSE\data\raw\on\1942abd7_nohash_0.wav,225,6
C:\STREAMSENSE\data\raw\go\1942abd7_nohash_0.wav,225,9
C:\STREAMSENSE\data\raw\go\1942abd7_nohash_1.wav,225,9
C:\STREAMSENSE\data\raw\yes\da040491_nohash_0.wav,2041,0
C:\STREAMSENSE\data\raw\yes\da040491_nohash_1.wav,2041,0
C:\STREAMSENSE\data\raw\yes\da040491_nohash_2.wav,2041,0
C:\STREAMSENSE\data\raw\yes\da040491_nohash_3.wav,2041,0
C:\STREAMSENSE\data\raw\yes\da040491_nohash_4.wav,2041,0
C:\STREAMSENSE\data\raw\no\da040491_nohash_0.wav,2041,1
C:\STREAMSENSE\data\raw\no\da040491_nohash_1.wav,2041,1
C:\STREAMSENSE\data\raw\no\da040491_nohash_2.wav,2041,1
C:\STREAMSENSE\data\raw\no\da040491_nohash_3.wav,2041,1
C:\STREAMSENSE\data\raw\no\da040491_nohash_4.wav,2041,1
C:\STREAMSENSE\data\raw\up\da040491_nohash_0.wav,2041,2
C:\STREAMSENSE\data\raw\up\da040491_nohash_1.wav,2041,2
C:\STREAMSENSE\data\raw\up\da040491_nohash_2.wav,2041,2
C:\STREAMSENSE\data\raw\up\da040491_nohash_3.wav,2041,2
C:\STREAMSENSE\data\raw\up\da040491_nohash_4.wav,2041,2
C:\STREAMSENSE\data\raw\down\da040491_nohash_0.wav,2041,3
C:\STREAMSENSE\data\raw\down\da040491_nohash_1.wav,2041,3
C:\STREAMSENSE\data\raw\down\da040491_nohash_2.wav,2041,3
C:\STREAMSENSE\data\raw\down\da040491_nohash_3.wav,2041,3
C:\STREAMSENSE\data\raw\down\da040491_nohash_4.wav,2041,3
C:\STREAMSENSE\data\raw\left\da040491_nohash_0.wav,2041,4
C:\STREAMSENSE\data\raw\left\da040491_nohash_1.wav,2041,4
C:\STREAMSENSE\data\raw\left\da040491_nohash_2.wav,2041,4
C:\STREAMSENSE\data\raw\left\da040491_nohash_3.wav,2041,4
C:\STREAMSENSE\data\raw\left\da040491_nohash_4.wav,2041,4
C:\STREAMSENSE\data\raw\right\da040491_nohash_0.wav,2041,5
C:\STREAMSENSE\data\raw\right\da040491_nohash_1.wav,2041,5
C:\STREAMSENSE\data\raw\right\da040491_nohash_2.wav,2041,5
C:\STREAMSENSE\data\raw\right\da040491_nohash_3.wav,2041,5
C:\STREAMSENSE\data\raw\on\da040491_nohash_0.wav,2041,6
C:\STREAMSENSE\data\raw\on\da040491_nohash_1.wav,2041,6
C:\STREAMSENSE\data\raw\on\da040491_nohash_2.wav,2041,6
C:\STREAMSENSE\data\raw\on\da040491_nohash_3.wav,2041,6
C:\STREAMSENSE\data\raw\on\da040491_nohash_4.wav,2041,6
C:\STREAMSENSE\data\raw\off\da040491_nohash_0.wav,2041,7
C:\STREAMSENSE\data\raw\off\da040491_nohash_1.wav,2041,7
C:\STREAMSENSE\data\raw\off\da040491_nohash_2.wav,2041,7
C:\STREAMSENSE\data\raw\off\da040491_nohash_3.wav,2041,7
C:\STREAMSENSE\data\raw\off\da040491_nohash_4.wav,2041,7
C:\STREAMSENSE\data\raw\stop\da040491_nohash_0.wav,2041,8
C:\STREAMSENSE\data\raw\stop\da040491_nohash_1.wav,2041,8
C:\STREAMSENSE\data\raw\stop\da040491_nohash_2.wav,2041,8
C:\STREAMSENSE\data\raw\stop\da040491_nohash_3.wav,2041,8
C:\STREAMSENSE\data\raw\go\da040491_nohash_0.wav,2041,9
C:\STREAMSENSE\data\raw\go\da040491_nohash_1.wav,2041,9
C:\STREAMSENSE\data\raw\go\da040491_nohash_2.wav,2041,9
C:\STREAMSENSE\data\raw\up\2aa787cf_nohash_0.wav,403,2
C:\STREAMSENSE\data\raw\up\2aa787cf_nohash_1.wav,403,2
C:\STREAMSENSE\data\raw\up\2aa787cf_nohash_2.wav,403,2
C:\STREAMSENSE\data\raw\up\2aa787cf_nohash_3.wav,403,2
C:\STREAMSENSE\data\raw\left\2aa787cf_nohash_0.wav,403,4
C:\STREAMSENSE\data\raw\right\2aa787cf_nohash_0.wav,403,5
C:\STREAMSENSE\data\raw\off\2aa787cf_nohash_0.wav,403,7
C:\STREAMSENSE\data\raw\off\2aa787cf_nohash_1.wav,403,7
C:\STREAMSENSE\data\raw\stop\2aa787cf_nohash_0.wav,403,8
C:\STREAMSENSE\data\raw\yes\d962e5ac_nohash_0.wav,2031,0
C:\STREAMSENSE\data\raw\yes\d962e5ac_nohash_1.wav,2031,0
C:\STREAMSENSE\data\raw\yes\d962e5ac_nohash_2.wav,2031,0
C:\STREAMSENSE\data\raw\yes\d962e5ac_nohash_3.wav,2031,0
C:\STREAMSENSE\data\raw\yes\d962e5ac_nohash_4.wav,2031,0
C:\STREAMSENSE\data\raw\no\d962e5ac_nohash_0.wav,2031,1
C:\STREAMSENSE\data\raw\no\d962e5ac_nohash_1.wav,2031,1
C:\STREAMSENSE\data\raw\no\d962e5ac_nohash_2.wav,2031,1
C:\STREAMSENSE\data\raw\no\d962e5ac_nohash_3.wav,2031,1
C:\STREAMSENSE\data\raw\up\d962e5ac_nohash_0.wav,2031,2
C:\STREAMSENSE\data\raw\up\d962e5ac_nohash_1.wav,2031,2
C:\STREAMSENSE\data\raw\up\d962e5ac_nohash_2.wav,2031,2
C:\STREAMSENSE\data\raw\up\d962e5ac_nohash_3.wav,2031,2
C:\STREAMSENSE\data\raw\up\d962e5ac_nohash_4.wav,2031,2
C:\STREAMSENSE\data\raw\down\d962e5ac_nohash_0.wav,2031,3
C:\STREAMSENSE\data\raw\down\d962e5ac_nohash_1.wav,2031,3
C:\STREAMSENSE\data\raw\down\d962e5ac_nohash_2.wav,2031,3
C:\STREAMSENSE\data\raw\down\d962e5ac_nohash_3.wav,2031,3
C:\STREAMSENSE\data\raw\down\d962e5ac_nohash_4.wav,2031,3
C:\STREAMSENSE\data\raw\left\d962e5ac_nohash_0.wav,2031,4
C:\STREAMSENSE\data\raw\left\d962e5ac_nohash_1.wav,2031,4
C:\STREAMSENSE\data\raw\left\d962e5ac_nohash_2.wav,2031,4
C:\STREAMSENSE\data\raw\right\d962e5ac_nohash_0.wav,2031,5
C:\STREAMSENSE\data\raw\right\d962e5ac_nohash_1.wav,2031,5
C:\STREAMSENSE\data\raw\right\d962e5ac_nohash_2.wav,2031,5
C:\STREAMSENSE\data\raw\right\d962e5ac_nohash_3.wav,2031,5
